"","koi_disposition","koi_fpflag_nt","koi_fpflag_ss","koi_fpflag_co","koi_fpflag_ec","koi_period","koi_time0bk","koi_duration","ra","dec"
"7199","FALSE POSITIVE",0,1,0,0,265.2996227,316.91977,8.8452,290.38962,45.681438
"7200","FALSE POSITIVE",0,1,0,1,265.2999623,316.91821,8.8577,290.39124,45.68161
"7201","FALSE POSITIVE",1,0,0,0,98.1020983,170.33189,1.225,288.72083,42.71698
"7202","FALSE POSITIVE",1,0,0,0,182.467019,215.019,7.607,291.34805,42.79454
"7203","FALSE POSITIVE",1,0,0,0,126.57837267,198.1194352,2.5,291.34805,42.79454
"7204","FALSE POSITIVE",0,1,0,0,11.41437505,142.59649,6.276,283.60733,43.004189
"7205","CANDIDATE",0,0,0,0,154.607419,250.5204,9.225,295.68481,47.748081
"7206","CANDIDATE",0,0,0,0,57.132855,152.9919,4.958,283.47818,43.383781
"7207","FALSE POSITIVE",1,0,0,0,151.31847,148.9275,16.45,296.85583,43.058311
"7208","CANDIDATE",0,1,0,0,1.853209359,132.249661,1.7543,296.41437,51.162006
"7209","FALSE POSITIVE",0,1,0,0,14.66769462,139.161736,2.4462,296.01483,51.34697
"7210","CANDIDATE",0,0,0,0,28.2251049,153.7452,2.354,295.62659,49.130428
"7211","FALSE POSITIVE",1,0,0,0,150.381954,205.2811,4.968,292.17114,40.916309
"7212","FALSE POSITIVE",0,1,1,0,11.4132144,140.11988,2.371,296.27393,44.010441
"7213","CANDIDATE",0,0,0,0,445.21685,202.847,16.37,292.32645,38.657581
"7214","FALSE POSITIVE",1,0,0,0,172.178768,139.442,1.19,292.60025,37.832069
"7215","CANDIDATE",0,0,0,0,35.502865,150.4186,8.149,292.71445,44.082329
"7216","FALSE POSITIVE",0,1,0,0,13.787520532,136.762097,2.55435,293.09286,45.691841
"7217","FALSE POSITIVE",0,1,0,0,8.2904597,132.24956,2.6002,294.66852,45.966431
"7218","FALSE POSITIVE",1,0,0,0,66.789347,184.4713,4.08,297.9516,46.264721
"7219","FALSE POSITIVE",0,1,0,0,6.150251376,134.4228253,1.68923,297.18176,45.988441
"7220","FALSE POSITIVE",1,0,0,0,8.214204254,135.01403,4.5905,294.17896,46.188431
"7221","FALSE POSITIVE",0,1,0,0,5.918619554,132.924716,3.94804,291.85846,46.386452
"7222","FALSE POSITIVE",0,1,0,0,3.319523463,131.923046,3.3465,297.35962,46.343552
"7223","FALSE POSITIVE",0,1,0,0,5.874197307,134.3187261,4.26585,290.99643,43.458752
"7224","FALSE POSITIVE",1,0,0,0,19.7959731,135.93667,5.342,299.44345,43.449886
"7225","CANDIDATE",0,0,0,0,29.5126153,134.7234,6.314,295.97079,43.52969
"7226","FALSE POSITIVE",1,0,0,0,209.00055019,149.8223238,2.52,295.97079,43.52969
"7227","FALSE POSITIVE",0,1,1,0,5.614892073,132.842964,3.7294,296.98563,43.581352
"7228","CONFIRMED",0,0,0,0,12.2064304,134.053,2.407,297.21216,43.643719
"7229","CONFIRMED",0,0,0,0,6.6513189,135.289,2.135,297.21216,43.643719
"7230","FALSE POSITIVE",0,1,0,0,3.905532605,133.349361,6.8091,283.06628,43.743591
"7231","CONFIRMED",0,0,0,0,210.631486,300.72292,8.419,287.30283,39.289688
"7232","FALSE POSITIVE",1,0,0,0,455.27405,367.95,2.4,293.1311,45.663551
"7233","CANDIDATE",0,0,0,0,46.331703,173.2164,4.514,291.65778,48.009312
"7234","CANDIDATE",0,0,0,0,0.766691517,132.19667,1.2638,294.6647,39.783829
"7235","FALSE POSITIVE",1,0,0,0,93.6273251,222.5881699,1.92,295.62469,42.545898
"7236","CANDIDATE",0,0,0,0,7.1931193,137.2737,2.935,294.00946,42.880772
"7237","FALSE POSITIVE",0,1,0,0,6.474202359,134.3950738,3.35989,293.54028,46.437279
"7238","FALSE POSITIVE",0,1,1,1,8.4803048,135.85228,7.5348,298.79437,46.680771
"7239","FALSE POSITIVE",0,1,1,1,9.93443795,132.87307,8.098,297.25943,46.987629
"7240","FALSE POSITIVE",0,1,0,0,2.173552528,132.3118,1.6107,291.14401,47.185459
"7241","CANDIDATE",0,0,0,0,47.7439509,160.15905,2.99,295.40433,42.981422
"7242","CANDIDATE",0,0,0,0,4.57834367,132.2982,3.987,291.49942,37.05928
"7243","FALSE POSITIVE",0,1,1,0,10.157715971,139.442275,2.9526,297.15894,47.319191
"7244","FALSE POSITIVE",1,0,0,0,131.258668,182.3187,4.89,296.58698,43.766918
"7245","FALSE POSITIVE",1,0,0,0,75.072964,147.1591,9.21,296.58698,43.766918
"7246","FALSE POSITIVE",1,0,0,0,404.701927,196.6089,3.981,296.58698,43.766918
"7247","FALSE POSITIVE",0,0,1,1,0.779609509,131.67843,4.013,296.7114,43.85815
"7248","FALSE POSITIVE",1,0,0,0,15.80529628,135.9561178,1.56,300.29269,43.811508
"7249","FALSE POSITIVE",0,1,0,0,2.103239235,132.8681395,7.08365,290.91058,43.92947
"7250","CANDIDATE",0,0,0,0,31.8134892,137.82331,1.422,291.06699,44.071201
"7251","CANDIDATE",0,0,0,0,115.230655,176.644,17.735,292.09332,37.61348
"7252","CONFIRMED",0,0,0,0,184.262741,255.2287,11.94,290.08276,50.86348
"7253","CANDIDATE",0,0,0,0,505.462916,458.07755,10.127,289.53882,41.892818
"7254","CANDIDATE",0,0,0,0,274.743032,300.5018,9.137,296.29355,43.403271
"7255","FALSE POSITIVE",1,0,0,0,360.477635,253.9112,4.332,296.96027,46.034302
"7256","FALSE POSITIVE",1,0,0,0,18.0811429,140.5222,4.44,290.20163,48.185822
"7257","CONFIRMED",0,0,0,0,20.9569985,139.07664,3.493,283.33606,47.174541
"7258","FALSE POSITIVE",0,1,0,0,4.816610903,133.763636,3.82353,281.9364,48.010059
"7259","FALSE POSITIVE",0,1,0,0,2.305903447,131.7928588,3.3828,290.43994,48.045101
"7260","FALSE POSITIVE",0,1,0,0,1.814128042,131.938871,3.0646,293.55737,48.04174
"7261","FALSE POSITIVE",1,0,1,0,1.247121237,132.39461,9.363,301.03964,44.036179
"7262","FALSE POSITIVE",0,1,0,0,4.128795314,132.5796644,2.771,297.91592,48.33205
"7263","FALSE POSITIVE",0,1,0,0,3.269176601,133.257825,2.7233,287.35608,48.543091
"7264","FALSE POSITIVE",0,1,0,0,15.995094054,147.305407,8.45037,294.78079,49.273621
"7265","FALSE POSITIVE",1,0,0,0,214.013044,179.8607,7.87,291.74231,44.074871
"7266","FALSE POSITIVE",0,1,1,0,0.70914232,132.1761,1.936,296.7843,44.069012
"7267","FALSE POSITIVE",0,1,0,0,9.86869589,138.99584,2.876,301.03876,44.071098
"7268","FALSE POSITIVE",1,0,0,0,66.34455122,153.314206,3.64,293.19507,39.90728
"7269","CANDIDATE",0,0,0,0,143.09688,143.701,17.74,287.9856,44.147202
"7270","FALSE POSITIVE",1,0,0,0,73.4567573,172.3647107,2.74,287.9856,44.147202
"7271","FALSE POSITIVE",0,0,1,0,0.978362973,132.126,1.206,301.13428,44.100128
"7272","CANDIDATE",0,0,0,0,13.0327301,133.6778,3.902,287.53177,44.30801
"7273","CANDIDATE",0,0,0,0,31.9533679,159.6588,8.424,297.39371,39.829041
"7274","CANDIDATE",0,0,0,0,458.16754,462.2522,6.97,294.96246,46.676289
"7275","CANDIDATE",0,0,0,0,67.8766605,187.3703,2.598,291.16437,45.318291
"7276","FALSE POSITIVE",0,0,1,0,15.0367776,133.6558,3.042,292.73764,42.014832
"7277","CANDIDATE",0,0,0,0,25.0901574,138.4988,8.273,298.67377,43.795479
"7278","CONFIRMED",0,0,0,0,12.25384348,143.70549,2.373,285.31381,48.72525
"7279","CANDIDATE",0,0,0,0,326.6708,327.7185,10.84,297.47839,46.81575
"7280","FALSE POSITIVE",1,0,0,0,143.21109362,221.7556468,2.71,297.00943,50.372318
"7281","CANDIDATE",0,0,0,0,362.97828,256.5011,14.083,296.99863,42.78196
"7282","FALSE POSITIVE",0,1,0,0,22.16127178,148.46378,3.699,297.07068,49.442451
"7283","FALSE POSITIVE",0,1,0,0,86.723653,195.3511,4.852,290.72867,37.252651
"7284","FALSE POSITIVE",0,1,0,0,2.745121487,133.619276,2.9845,288.22913,49.904129
"7285","FALSE POSITIVE",0,1,0,0,282.9656538,193.502758,21.4259,294.81921,49.963631
"7286","CANDIDATE",0,0,0,0,36.566324,141.4473,4.832,300.63809,44.156269
"7287","FALSE POSITIVE",0,1,0,0,5.889372452,134.779685,4.94674,297.51343,50.07481
"7288","FALSE POSITIVE",0,1,0,0,2.581595167,132.947414,4.9153,290.02682,50.455391
"7289","FALSE POSITIVE",0,0,1,0,20.5736113,149.1939,11.222,292.55194,37.421211
"7290","FALSE POSITIVE",0,0,0,1,0.566801886,131.8258,5.733,291.2699,42.692009
"7291","FALSE POSITIVE",1,0,0,0,180.71809,222.2962,10.85,280.7475,43.601841
"7292","FALSE POSITIVE",0,1,0,0,6.5583706,133.83031,3.286,290.03314,38.426861
"7293","FALSE POSITIVE",1,0,0,0,434.39148,131.4436,13.02,289.73468,46.64534
"7294","FALSE POSITIVE",1,0,0,0,71.1577054,178.29611,4.85,285.54712,39.06329
"7295","FALSE POSITIVE",1,0,0,0,73.26417,173.8331,5.54,295.6828,39.618729
"7296","FALSE POSITIVE",1,0,0,0,11.3220104,142.7143,5.86,288.39529,39.872627
"7297","FALSE POSITIVE",0,1,0,0,681.9363102,289.0653808,7.94066,290.12708,40.15947
"7298","FALSE POSITIVE",1,0,0,0,0.705891195,131.62062,5.281,294.20782,39.789291
"7299","FALSE POSITIVE",1,0,0,0,377.88909,143.4845,9.259,290.81604,47.682892
"7300","FALSE POSITIVE",1,0,0,0,199.21638,293.6619,9.23,285.13657,48.257301
"7301","FALSE POSITIVE",1,0,0,0,121.70747,229.2617,1.37,281.12289,47.16489
"7302","FALSE POSITIVE",1,0,0,0,273.528359,246.3207,22.346,294.41833,46.038712
"7303","FALSE POSITIVE",0,0,1,0,3.88258905,134.82111,2.741,299.87357,40.607719
"7304","FALSE POSITIVE",1,0,0,0,135.57186,245.3504,9.94,292.08047,37.67461
"7305","FALSE POSITIVE",1,0,0,0,0.954388314,132.44537,6.26,288.23862,46.118061
"7306","FALSE POSITIVE",1,0,0,0,173.06929,221.2582,12.84,295.83194,47.39381
"7307","FALSE POSITIVE",0,0,1,0,1.039046871,131.54272,1.689,291.65018,38.40937
"7308","FALSE POSITIVE",0,0,1,0,0.98762513,131.97212,1.127,299.436,40.477852
"7309","FALSE POSITIVE",1,0,0,0,113.0707574,171.705,9.03,286.61902,37.504044
"7310","FALSE POSITIVE",1,0,0,0,66.713573,170.075,4.487,291.4325,37.93618
"7311","FALSE POSITIVE",1,0,0,0,135.223193,246.3872,8.989,284.01102,44.49432
"7312","FALSE POSITIVE",1,0,0,0,195.7093855,177.4118,10.78,286.08908,45.369011
"7313","FALSE POSITIVE",0,0,1,1,27.6775212,146.1243,2.513,294.50916,39.461109
"7314","FALSE POSITIVE",0,0,1,0,35.2340413,164.0831,11.874,292.55002,39.023811
"7315","FALSE POSITIVE",0,1,1,0,20.9794338,147.72605,3.762,281.60605,44.184761
"7316","FALSE POSITIVE",0,0,1,0,15.6937855,131.9841,5.149,297.97269,48.672981
"7317","CANDIDATE",0,0,0,0,5.77451117,134.51434,3.752,294.01529,42.824371
"7318","FALSE POSITIVE",0,1,1,1,20.73376301,132.84493,5.8043,294.49814,46.691032
"7319","FALSE POSITIVE",1,0,0,0,63.571688,186.4598,6.01,283.42587,41.325531
"7320","FALSE POSITIVE",1,0,0,0,338.20075,263.5018,15.23,294.99933,44.213531
"7321","CANDIDATE",0,0,0,0,124.922516,129.7295,11.942,284.4335,49.305161
"7322","FALSE POSITIVE",1,0,0,0,1.303570451,146.145985,2.28163,292.00238,38.4352
"7323","FALSE POSITIVE",1,0,1,0,3.72277264,136.51757,15.869,291.98618,41.55703
"7324","FALSE POSITIVE",0,1,0,0,3.886730304,135.0201,16.1723,294.34079,39.563118
"7325","FALSE POSITIVE",0,0,1,1,10.42360821,138.01504,5.404,297.33563,41.89048
"7326","CANDIDATE",0,0,0,0,10.1384691,137.7149,4.026,285.12204,44.1106
"7327","FALSE POSITIVE",0,0,1,0,85.517344,181.351,9.331,289.19958,49.305721
"7328","FALSE POSITIVE",1,0,0,0,161.2529031,189.10446,24.3711,298.93646,40.39175
"7329","FALSE POSITIVE",1,0,0,0,94.212787,196.3636,14.48,289.74249,39.267059
"7330","CANDIDATE",0,0,0,0,65.752109,183.3112,6.854,291.65906,38.712158
"7331","FALSE POSITIVE",1,0,0,0,147.863607,259.53,1.948,289.86099,40.055641
"7332","FALSE POSITIVE",0,1,0,0,1.123258617,132.02671,4.27355,292.43274,45.853409
"7333","FALSE POSITIVE",0,1,0,0,4.618767943,133.386655,6.03,297.31537,49.706081
"7334","CANDIDATE",0,0,0,0,168.66934782,132.5942053,4.07,291.59775,39.53606
"7335","CANDIDATE",0,0,0,0,21.9139549,148.52144,3.271,291.285,40.730049
"7336","CANDIDATE",0,0,0,0,3.66520844,131.50911,3.308,295.50269,43.232792
"7337","CANDIDATE",0,0,0,0,4.02321842,135.41629,2.162,298.41931,45.071442
"7338","CANDIDATE",0,0,0,0,5.06993245,135.836,3.241,296.23282,42.47279
"7339","FALSE POSITIVE",0,1,0,0,10.306982793,143.7331641,11.4277,292.26981,37.6982
"7340","FALSE POSITIVE",0,1,1,0,0.823014905,132.160787,3.5426,294.47253,38.67551
"7341","FALSE POSITIVE",0,1,1,0,0.738527259,132.024142,1.2174,294.25818,38.706928
"7342","FALSE POSITIVE",1,0,0,0,4.4158933,132.9738,1.155,295.68594,38.889359
"7343","FALSE POSITIVE",0,1,0,0,1.341078755,131.8392432,3.86492,291.70963,38.92136
"7344","FALSE POSITIVE",0,1,0,0,0.634131057,131.78951,2.851,295.88843,39.027901
"7345","FALSE POSITIVE",0,1,0,0,0.504296702,131.905285,1.4145,294.55844,39.13765
"7346","FALSE POSITIVE",0,1,0,0,75.378956896,167.1066034,7.70352,297.62912,41.64151
"7347","CANDIDATE",0,0,0,0,0.761119678,131.68986,1.43,289.74249,39.267059
"7348","FALSE POSITIVE",1,0,0,0,0.607538435,131.70989,5.549,291.49722,47.463509
"7349","FALSE POSITIVE",1,0,1,1,5.2438528,132.6659,10.539,291.87799,41.769581
"7350","CANDIDATE",0,0,0,0,8.6040858,138.163,3.01,292.17029,40.907162
"7351","CANDIDATE",0,1,0,0,1.330333096,132.785555,5.045,294.96027,40.98698
"7352","FALSE POSITIVE",0,1,0,0,7.946367138,135.0947711,2.58667,298.25183,40.90353
"7353","FALSE POSITIVE",1,0,0,0,7.346159047,136.8912771,6.5974,299.2717,40.972389
"7354","FALSE POSITIVE",0,1,0,0,10.738427243,139.893962,2.3544,284.58551,41.009579
"7355","CANDIDATE",0,0,0,0,65.415183,140.2325,4.224,291.31281,44.38192
"7356","CANDIDATE",0,0,0,0,72.28198,156.753,2.478,284.33261,42.12709
"7357","FALSE POSITIVE",0,1,0,0,23.832382513,143.2182023,7.06068,284.94107,42.113159
"7358","FALSE POSITIVE",0,1,1,0,1.428766771,132.1908553,3.9753,286.92691,42.108849
"7359","FALSE POSITIVE",0,0,1,0,14.5567427,135.6994,1.421,293.04248,42.11232
"7360","FALSE POSITIVE",0,1,0,0,1.106560721,132.3745985,2.64151,293.10742,42.122589
"7361","CANDIDATE",0,0,0,0,371.70965709,163.4814151,4.65,293.6633,42.113079
"7362","FALSE POSITIVE",1,0,0,0,4.1747072,134.604,11.13,295.63531,43.115688
"7363","FALSE POSITIVE",0,0,0,1,0.622303871,132.0916,1.84,282.31512,43.266312
"7364","FALSE POSITIVE",1,0,0,0,23.3924063,139.7612,3.416,284.17172,43.200809
"7365","CANDIDATE",0,0,0,0,2.15888911,131.97752,1.791,286.33069,43.267929
"7366","CANDIDATE",0,0,0,0,17.5806026,148.6715,4.17,290.12088,43.24361
"7367","FALSE POSITIVE",0,1,0,0,3.326193904,133.329774,2.08375,291.15067,43.285301
"7368","FALSE POSITIVE",0,1,0,0,12.823275455,136.1765764,5.32062,296.1174,44.232841
"7369","FALSE POSITIVE",0,1,0,0,37.183276326,158.645758,14.0996,296.8732,44.241341
"7370","FALSE POSITIVE",0,1,0,0,5.065329723,134.9819163,4.90392,297.29782,44.281658
"7371","FALSE POSITIVE",0,1,0,0,9.380632783,132.5586444,4.295,282.11639,44.373489
"7372","CANDIDATE",0,0,0,0,2.71772323,133.9451,3.22,290.85971,44.350922
"7373","FALSE POSITIVE",0,1,0,0,3.359470825,133.952372,2.14715,290.65009,45.782429
"7374","FALSE POSITIVE",0,1,0,0,20.729255112,134.55034,7.53677,293.42542,45.760849
"7375","FALSE POSITIVE",0,1,0,0,3.796448299,131.37037,11.5917,295.82617,45.78764
"7376","CANDIDATE",0,0,0,0,23.9830523,136.7741,8.77,298.80557,45.759998
"7377","FALSE POSITIVE",1,0,0,0,0.64585177,131.889136,1.97644,284.99713,45.886688
"7378","CANDIDATE",0,0,0,0,134.413808,227.9768,13.907,296.89828,47.081059
"7379","FALSE POSITIVE",0,1,0,0,1.70192371,131.955498,3.0271,297.50986,47.054489
"7380","FALSE POSITIVE",0,1,0,0,3.008602107,132.923023,4.34296,298.71655,47.014519
"7381","FALSE POSITIVE",0,1,0,0,0.846291334,132.1935855,1.79962,286.84036,47.173309
"7382","FALSE POSITIVE",0,1,0,0,1.930451347,131.770748,3.87956,296.69858,47.137741
"7383","CANDIDATE",0,0,0,0,347.97611,169.433,16.77,290.3031,44.678089
"7384","FALSE POSITIVE",0,1,0,0,6.840305932,137.5713643,4.32742,295.70044,48.834229
"7385","FALSE POSITIVE",0,0,1,0,1.032967155,131.92284,1.17,296.07492,48.8591
"7386","FALSE POSITIVE",0,1,0,0,2.489550708,132.044138,2.84685,296.47736,48.85371
"7387","FALSE POSITIVE",0,1,0,0,4.81712182,133.10276,2.45699,285.47064,48.927292
"7388","CANDIDATE",0,0,0,0,5.78901936,136.9845,3.102,292.25284,38.60899
"7389","FALSE POSITIVE",1,0,1,0,0.824181335,131.68906,2.4864,298.75528,40.665218
"7390","CANDIDATE",0,0,0,0,12.26708306,141.2841427,2.7,288.34488,49.021938
"7391","FALSE POSITIVE",0,0,1,0,2.45261841,133.60879,1.9,290.46756,40.056438
"7392","CANDIDATE",0,0,0,0,5.522479,133.1184,2.666,288.52902,42.27626
"7393","FALSE POSITIVE",0,0,0,1,0.706423768,132.15228,1.0597,290.55087,43.994362
"7394","CANDIDATE",0,0,0,0,9.4588054,136.8156,3.66,292.56421,38.931129
"7395","FALSE POSITIVE",0,0,0,1,25.9534494,154.8716,6.001,293.66006,38.964008
"7396","FALSE POSITIVE",1,0,0,0,25.95193721,154.881253,15.9897,293.69543,38.982792
"7397","FALSE POSITIVE",0,1,0,0,31.024310431,158.8651537,7.63621,286.15421,39.065708
"7398","CANDIDATE",0,0,0,0,2.90805147,134.3193,2.812,295.89651,39.076359
"7399","FALSE POSITIVE",1,0,0,0,1.78752921,132.4646,5.315,295.43771,40.120998
"7400","FALSE POSITIVE",1,0,0,0,1.77555333,131.92,14.41,295.43936,40.147449
"7401","FALSE POSITIVE",1,0,0,0,1.37347867,132.22105,12.62,296.83371,40.16124
"7402","FALSE POSITIVE",1,0,0,0,1.00960235,131.6797,7.847,296.8522,40.166519
"7403","FALSE POSITIVE",0,1,0,1,1.060996585,132.53457,2.6494,297.87564,40.10746
"7404","FALSE POSITIVE",1,0,0,0,2.735152701,133.6322499,0.1046,297.87741,40.120781
"7405","FALSE POSITIVE",0,1,0,0,9.459993213,138.3433458,5.3012,288.69742,41.059231
"7406","FALSE POSITIVE",0,1,0,0,3.79187443,134.134368,3.5521,295.15628,41.052559
"7407","FALSE POSITIVE",0,1,0,0,17.844323157,133.6947708,5.07999,296.3493,41.072968
"7408","CANDIDATE",0,0,0,0,2.56271232,131.69665,2.163,285.95218,41.14439
"7409","FALSE POSITIVE",1,0,0,0,1.36293943,132.7485,10.32,296.82806,41.192028
"7410","FALSE POSITIVE",1,0,0,0,185.103836,296.7426,4.19,294.96524,44.360481
"7411","FALSE POSITIVE",0,1,0,0,1.267693801,132.120397,3.57993,295.67706,42.111355
"7412","CANDIDATE",0,0,0,0,15.08186,141.7289,4.004,297.83545,42.11039
"7413","CANDIDATE",0,0,0,0,13.05609,140.7128,3.498,289.04434,42.280022
"7414","FALSE POSITIVE",0,1,0,0,0.85450941,132.2059,3.723,290.87341,42.277828
"7415","FALSE POSITIVE",1,0,0,0,7.0435762,136.2789,15.76,292.93964,42.244156
"7416","FALSE POSITIVE",1,0,0,0,366.71923,185.6459,9.8,295.19839,44.419601
"7417","FALSE POSITIVE",0,1,1,0,6.373454978,136.899832,3.9377,295.9227,43.285881
"7418","FALSE POSITIVE",1,0,1,0,0.811390968,131.8759,1.0114,298.05032,43.23317
"7419","FALSE POSITIVE",1,0,0,0,14.6494599,132.1027,2.883,282.79242,43.374859
"7420","FALSE POSITIVE",1,0,0,0,8.467706136,139.412302,4.05376,287.12943,43.344131
"7421","FALSE POSITIVE",0,1,0,0,24.70361995,136.13429,6.9719,287.18448,43.367088
"7422","FALSE POSITIVE",1,0,0,0,5.1348689,134.236,48.69,292.4931,44.333439
"7423","FALSE POSITIVE",0,1,0,0,5.251918489,136.74098,5.59653,295.00055,44.321018
"7424","FALSE POSITIVE",0,1,0,0,43.263305017,150.3780757,10.0915,296.3717,44.383541
"7425","FALSE POSITIVE",0,1,0,0,6.042029838,132.205367,8.0666,296.55756,44.31023
"7426","FALSE POSITIVE",0,0,1,0,5.40597608,131.61052,2.79,297.29306,44.355251
"7427","FALSE POSITIVE",0,1,1,1,0.645850521,131.88911,1.2082,285.00354,45.887951
"7428","FALSE POSITIVE",0,1,1,0,18.84497113,149.94759,4.9442,288.27121,45.87661
"7429","FALSE POSITIVE",0,1,0,0,14.759477667,139.7828128,9.7746,292.7402,45.80151
"7430","FALSE POSITIVE",0,1,0,0,1.588298157,132.1833032,4.37027,297.20245,45.849861
"7431","FALSE POSITIVE",1,0,0,0,1.38385822,132.762,1,287.33417,45.924709
"7432","FALSE POSITIVE",0,0,1,1,0.79708975,131.8481,3.301,300.55823,44.570061
"7433","CANDIDATE",0,0,0,0,25.9136674,131.8232,10.498,298.9006,47.107769
"7434","FALSE POSITIVE",0,0,1,0,8.5412411,131.6163,3.654,299.16739,47.185692
"7435","FALSE POSITIVE",1,0,0,0,659.2907,254.33,22.106,294.37708,47.289928
"7436","FALSE POSITIVE",0,1,0,0,24.847087207,154.1275658,7.28274,294.75986,47.201931
"7437","FALSE POSITIVE",1,0,0,0,0.85574731,131.8240876,2.01,284.0842,47.373589
"7438","FALSE POSITIVE",0,1,0,0,20.867855659,136.4038679,5.73122,284.45453,47.311951
"7439","FALSE POSITIVE",0,1,0,0,3.401949837,134.6247,16.5797,290.10678,48.903389
"7440","CANDIDATE",0,0,0,0,6.96197304,135.55021,2.806,290.43677,48.983452
"7441","FALSE POSITIVE",0,1,0,0,2.252822538,131.6331462,3.41062,294.97415,48.94458
"7442","FALSE POSITIVE",0,0,0,1,2.25284817,131.6206,3.069,295.05701,48.976349
"7443","FALSE POSITIVE",0,1,0,0,5.39525573,131.542553,7.8377,285.21619,49.08947
"7444","CANDIDATE",0,0,0,0,13.1538409,143.31,11.56,285.63681,49.009109
"7445","FALSE POSITIVE",1,0,0,0,0.939740093,131.7401,3.682,286.8252,39.802509
"7446","CANDIDATE",0,0,0,0,36.0484798,150.0591,5.763,296.63684,43.802792
"7447","FALSE POSITIVE",1,1,0,0,265.299451,326.26375,4.563,290.38962,45.681438
"7448","FALSE POSITIVE",1,1,1,1,265.310499,326.24511,4.013,290.39124,45.68161
"7449","CANDIDATE",0,0,0,0,27.556452,132.1916,8.23,291.11398,36.994061
"7450","FALSE POSITIVE",1,0,0,0,3.22598684,134.7245837,1.67,286.8895,39.107368
"7451","FALSE POSITIVE",0,1,0,0,76.45315813,133.986308,5.1822,290.98013,39.186489
"7452","FALSE POSITIVE",0,1,1,0,7.698431197,137.868033,5.43677,294.19971,39.172379
"7453","FALSE POSITIVE",0,1,0,0,5.194256813,134.5723735,7.25775,294.5957,39.193748
"7454","CANDIDATE",0,0,0,0,566.28176,440.2605,20.39,296.07407,39.158192
"7455","FALSE POSITIVE",0,1,0,0,9.761172507,133.7034265,11.4007,296.24484,39.185139
"7456","FALSE POSITIVE",1,0,0,0,1.36513839,132.0907941,1.86,297.87741,40.120781
"7457","FALSE POSITIVE",0,1,0,0,1.061008464,132.5213941,2.8029,297.87799,40.10796
"7458","FALSE POSITIVE",1,0,0,0,1.36840167,131.5320332,4.58,298.22311,40.172298
"7459","FALSE POSITIVE",1,0,0,0,5.8957069,136.3002,56.84,298.4595,40.16156
"7460","FALSE POSITIVE",1,0,0,0,1.67473779,132.7799,5.67,299.09546,40.19817
"7461","FALSE POSITIVE",1,0,0,0,2.31169425,132.3203,8.689,284.85397,40.208569
"7462","FALSE POSITIVE",0,1,0,0,2.072177815,133.095727,4.54864,285.02042,40.2985
"7463","FALSE POSITIVE",1,0,0,0,3.34328534,134.8451,27.29,296.86258,41.147419
"7464","CANDIDATE",0,0,0,0,0.52740121,131.6718,4.807,288.88849,41.246738
"7465","FALSE POSITIVE",0,1,1,1,0.905678252,132.19647,1.249,289.263,41.26638
"7466","FALSE POSITIVE",0,1,0,0,0.790046373,132.1225,4.9939,292.53986,41.21159
"7467","FALSE POSITIVE",0,1,0,0,1.804591904,132.3963298,3.85009,292.60831,41.225201
"7468","FALSE POSITIVE",0,0,1,0,3.31976683,131.7956,4.523,296.53571,41.23901
"7469","FALSE POSITIVE",0,1,0,1,0.52880817,131.67844,2.2865,295.78482,42.285679
"7470","FALSE POSITIVE",0,1,1,0,0.700606479,131.59767,0.993,298.48257,42.240379
"7471","FALSE POSITIVE",0,1,0,0,15.53753378,140.2734399,5.8262,283.77585,42.359322
"7472","FALSE POSITIVE",0,1,0,0,2.172042913,131.764641,8.0331,288.47314,42.38007
"7473","CANDIDATE",0,0,0,0,28.655498,157.1618,8.58,288.73029,42.334011
"7474","FALSE POSITIVE",0,1,0,0,0.705174384,131.694866,1.11196,287.63586,43.37077
"7475","FALSE POSITIVE",0,1,0,0,38.058140058,142.4101791,8.82403,289.91574,43.390789
"7476","CANDIDATE",0,0,0,0,26.1556767,154.35223,1.542,293.41785,43.34285
"7477","CANDIDATE",0,0,0,0,4.60687717,133.8738,2.295,297.24039,43.397678
"7478","FALSE POSITIVE",1,0,0,1,0.758355704,131.863972,4.4135,298.89764,43.394459
"7479","FALSE POSITIVE",1,0,0,0,0.77258608,131.7134714,2.7,283.01382,43.483109
"7480","FALSE POSITIVE",0,1,0,0,0.898837525,132.13405,3.5342,282.88736,44.43911
"7481","FALSE POSITIVE",0,1,0,0,11.931131598,142.8536843,5.56983,284.12369,44.44035
"7482","FALSE POSITIVE",0,0,0,1,11.93137992,142.82366,3.639,284.15799,44.45911
